ph,temperature_c,ammonia_mg_l,nitrite_mg_l,nitrate_mg_l,ph_rolling_3,ph_rolling_7,ph_change_rate,temperature_c_rolling_3,temperature_c_rolling_7,temperature_c_change_rate,ammonia_mg_l_rolling_3,ammonia_mg_l_rolling_7,ammonia_mg_l_change_rate,nitrite_mg_l_rolling_3,nitrite_mg_l_rolling_7,nitrite_mg_l_change_rate,nitrate_mg_l_rolling_3,nitrate_mg_l_rolling_7,nitrate_mg_l_change_rate,water_stability_index,risk_level
7.63,23.7,0.016,0.005,139,8.23667,8.00286,-1.08,26.27,24.18857,-4.83,0.01267,0.01571,0.002,0.005,0.00814,0.003,139,139,0,3.34502,Low Risk
7.94,27.22,0.02,0.013,139,8.09333,8.19,0.31,26.48333,25.15143,3.52,0.01667,0.017,0.004,0.00667,0.008,0.008,139,139,0,2.63857,Low Risk
8.06,23.87,0.011,0.017,139,7.87667,8.23286,0.12,24.93,25.47286,-3.35,0.01567,0.01514,-0.009,0.01167,0.01014,0.004,139,139,0,2.42151,Low Risk
7.1,29.31,0.001,0.007,139,7.7,8.09714,-0.96,26.8,25.61571,5.44,0.01067,0.013,-0.01,0.01233,0.01,-0.01,139,139,0,2.86595,Low Risk
6.83,24.72,0.02,0.019,139,7.33,7.80571,-0.27,25.96667,26.27571,-4.59,0.01067,0.01286,0.019,0.01433,0.01014,0.012,139,139,0,2.47544,Low Risk
7.13,25.24,0.02,0.003,139,7.02,7.62857,0.3,26.42333,26.08429,0.52,0.01367,0.01457,0,0.00967,0.00943,-0.016,139,139,0,2.46858,Low Risk
7.08,20.35,0.017,0.016,139,7.01333,7.39571,-0.05,23.43667,24.91571,-4.89,0.019,0.015,-0.003,0.01267,0.01143,0.013,139,139,0,2.38656,Low Risk
7.13,22.22,0.024,0.014,139,7.11333,7.32429,0.05,22.60333,24.70429,1.87,0.02033,0.01614,0.007,0.011,0.01271,-0.002,139,139,0,2.45951,Low Risk
7.01,28.08,0.01,0.013,139,7.07333,7.19143,-0.12,23.55,24.82714,5.86,0.017,0.01471,-0.014,0.01433,0.01271,-0.001,139,139,0,2.37281,Low Risk
8.47,21.11,0.003,0.011,139,7.53667,7.25,1.46,23.80333,24.43286,-6.97,0.01233,0.01357,-0.007,0.01267,0.01186,-0.002,139,139,0,2.82729,Low Risk
7.66,24.41,0.016,0,139,7.71333,7.33,-0.81,24.53333,23.73286,3.3,0.00967,0.01571,0.013,0.008,0.01086,-0.011,139,139,0,2.4825,Low Risk
6.7,26.77,0.022,0.017,139,7.61,7.31143,-0.96,24.09667,24.02571,2.36,0.01367,0.016,0.006,0.00933,0.01057,0.017,139,139,0,2.63888,Low Risk
6.64,24.6,0.004,0.015,139,7,7.24143,-0.06,25.26,23.93429,-2.17,0.014,0.01371,-0.018,0.01067,0.01229,-0.002,139,139,0,2.72825,Low Risk
8.12,20.2,0.013,0.002,139,7.15333,7.39,1.48,23.85667,23.91286,-4.4,0.013,0.01314,0.009,0.01133,0.01029,-0.013,139,139,0,2.89015,Low Risk
6.8,26.9,0.012,0.018,139,7.18667,7.34286,-1.32,23.9,24.58143,6.7,0.00967,0.01143,-0.001,0.01167,0.01086,0.016,139,139,0,2.98933,Low Risk
7.75,22.27,0.007,0.007,139,7.55667,7.44857,0.95,23.12333,23.75143,-4.63,0.01067,0.011,-0.005,0.009,0.01,-0.011,139,139,0,2.8112,Low Risk
8.05,22.18,0.02,0.003,139,7.53333,7.38857,0.3,23.78333,23.90429,-0.09,0.013,0.01343,0.013,0.00933,0.00886,-0.004,139,139,0,2.56539,Low Risk
7.07,20.8,0.011,0.016,139,7.62333,7.30429,-0.98,21.75,23.38857,-1.38,0.01267,0.01271,-0.009,0.00867,0.01114,0.013,139,139,0,2.67958,Low Risk
8.91,25.41,0.002,0.011,139,8.01,7.62,1.84,22.79667,23.19429,4.61,0.011,0.00986,-0.009,0.01,0.01029,-0.005,139,139,0,2.90058,Low Risk
8.38,25.94,0.004,0.006,139,8.12,7.86857,-0.53,24.05,23.38571,0.53,0.00567,0.00986,0.002,0.011,0.009,-0.005,139,139,0,2.81176,Low Risk
7.47,20.74,0.013,0.008,139,8.25333,7.77571,-0.91,24.03,23.46286,-5.2,0.00633,0.00986,0.009,0.00833,0.00986,0.002,139,139,0,2.76883,Low Risk
7.23,21.82,0.007,0.015,139,7.69333,7.83714,-0.24,22.83333,22.73714,1.08,0.008,0.00914,-0.006,0.00967,0.00943,0.007,139,139,0,2.37741,Low Risk
8.75,24.13,0.011,0.008,139,7.81667,7.98,1.52,22.23,23.00286,2.31,0.01033,0.00971,0.004,0.01033,0.00957,-0.007,139,139,0,2.56446,Low Risk
7.46,21.68,0.02,0.007,139,7.81333,7.89571,-1.29,22.54333,22.93143,-2.45,0.01267,0.00971,0.009,0.01,0.01014,-0.001,139,139,0,2.63228,Low Risk
6.53,28.82,0.021,0.003,139,7.58,7.81857,-0.93,24.87667,24.07714,7.14,0.01733,0.01114,0.001,0.006,0.00829,-0.004,139,139,0,3.21126,Low Risk
6.83,29.1,0.014,0.008,139,6.94,7.52143,0.3,26.53333,24.60429,0.28,0.01833,0.01286,-0.007,0.006,0.00786,0.005,139,139,0,3.32668,Low Risk
8.08,24.31,0.02,0.012,139,7.14667,7.47857,1.25,27.41,24.37143,-4.79,0.01833,0.01514,0.006,0.00767,0.00871,0.004,139,139,0,3.20498,Low Risk
7.88,21.31,0.009,0.007,139,7.59667,7.53714,-0.2,24.90667,24.45286,-3,0.01433,0.01457,-0.011,0.009,0.00857,-0.005,139,139,0,3.18805,Low Risk
7.13,25.07,0.001,0.005,139,7.69667,7.52286,-0.75,23.56333,24.91714,3.76,0.01,0.01371,-0.008,0.008,0.00714,-0.002,139,139,0,3.10118,Low Risk
7.49,27.96,0.021,0.005,139,7.5,7.34286,0.36,24.78,25.46429,2.89,0.01033,0.01514,0.02,0.00567,0.00671,0,139,139,0,2.75194,Low Risk
6.94,25.99,0.008,0.017,139,7.18667,7.26857,-0.55,26.34,26.08,-1.97,0.01,0.01343,-0.013,0.009,0.00814,0.012,139,139,0,2.55516,Low Risk
8.41,26.8,0.01,0.011,139,7.61333,7.53714,1.47,26.91667,25.79143,0.81,0.013,0.01186,0.002,0.011,0.00929,-0.006,139,139,0,2.5078,Low Risk
8.48,24.67,0.019,0.013,139,7.94333,7.77286,0.07,25.82,25.15857,-2.13,0.01233,0.01257,0.009,0.01367,0.01,0.002,139,139,0,2.2867,Low Risk
7.7,27.12,0.024,0.005,139,8.19667,7.71857,-0.78,26.19667,25.56,2.45,0.01767,0.01314,0.005,0.00967,0.009,-0.008,139,139,0,2.29621,Low Risk
6.71,22.89,0.003,0.018,139,7.63,7.55143,-0.99,24.89333,25.78571,-4.23,0.01533,0.01229,-0.021,0.012,0.01057,0.013,139,139,0,2.26422,Low Risk
8.05,20.29,0.016,0.019,139,7.48667,7.68286,1.34,23.43333,25.10286,-2.6,0.01433,0.01443,0.013,0.014,0.01257,0.001,139,139,0,2.74625,Low Risk
8.93,24.99,0.002,0.009,139,7.89667,7.88857,0.88,22.72333,24.67857,4.7,0.007,0.01171,-0.014,0.01533,0.01314,-0.01,139,139,0,2.8641,Low Risk
7.75,21.95,0.011,0.018,139,8.24333,8.00429,-1.18,22.41,24.10143,-3.04,0.00967,0.01214,0.009,0.01533,0.01329,0.009,139,139,0,2.71018,Low Risk
7.69,29.64,0.024,0.017,139,8.12333,7.90143,-0.06,25.52667,24.50714,7.69,0.01233,0.01414,0.013,0.01467,0.01414,-0.001,139,139,0,3.00493,Low Risk
9,27.63,0.015,0.003,139,8.14667,7.97571,1.31,26.40667,24.93,-2.01,0.01667,0.01357,-0.009,0.01267,0.01271,-0.014,139,139,0,3.29813,Low Risk
8.29,26.13,0.002,0,139,8.32667,8.06,-0.71,27.8,24.78857,-1.5,0.01367,0.01043,-0.013,0.00667,0.012,-0.003,139,139,0,3.24805,Low Risk
7.67,23.86,0.007,0.008,139,8.32,8.19714,-0.62,25.87333,24.92714,-2.27,0.008,0.011,0.005,0.00367,0.01057,0.008,139,139,0,2.76875,Low Risk
6.55,29.11,0.018,0.007,139,7.50333,7.98286,-1.12,26.36667,26.18714,5.25,0.009,0.01129,0.011,0.005,0.00886,-0.001,139,139,0,3.11766,Low Risk
7.79,25.36,0.024,0.015,139,7.33667,7.82,1.24,26.11,26.24,-3.75,0.01633,0.01443,0.006,0.01,0.00971,0.008,139,139,0,2.88668,Low Risk
8.24,27.5,0.008,0.003,139,7.52667,7.89,0.45,27.32333,27.03286,2.14,0.01667,0.014,-0.016,0.00833,0.00757,-0.012,139,139,0,2.55278,Low Risk
6.69,24.08,0.01,0.019,139,7.57333,7.74714,-1.55,25.64667,26.23857,-3.42,0.014,0.012,0.002,0.01233,0.00786,0.016,139,139,0,2.75482,Low Risk
6.7,23.41,0.017,0.004,139,7.21,7.41857,0.01,24.99667,25.63571,-0.67,0.01167,0.01229,0.007,0.00867,0.008,-0.015,139,139,0,2.57764,Low Risk
8.06,27.47,0,0.01,139,7.15,7.38571,1.36,24.98667,25.82714,4.06,0.009,0.012,-0.017,0.011,0.00943,0.006,139,139,0,2.55358,Low Risk
7.53,28.05,0.011,0.014,139,7.43,7.36571,-0.53,26.31,26.42571,0.58,0.00933,0.01257,0.011,0.00933,0.01029,0.004,139,139,0,2.51091,Low Risk
7.55,23.94,0.015,0.015,139,7.71333,7.50857,0.02,26.48667,25.68714,-4.11,0.00867,0.01214,0.004,0.013,0.01143,0.001,139,139,0,2.21674,Low Risk
7.85,27.75,0.022,0.013,139,7.64333,7.51714,0.3,26.58,26.02857,3.81,0.016,0.01186,0.007,0.014,0.01114,-0.002,139,139,0,2.29429,Low Risk
6.69,25.08,0.015,0.006,139,7.36333,7.29571,-1.16,25.59,25.68286,-2.67,0.01733,0.01286,-0.007,0.01133,0.01157,-0.007,139,139,0,2.20121,Low Risk
7.93,23.94,0.019,0.019,139,7.49,7.47286,1.24,25.59,25.66286,-1.14,0.01867,0.01414,0.004,0.01267,0.01157,0.013,139,139,0,2.15816,Low Risk
8.58,23.83,0.01,0.007,139,7.73333,7.74143,0.65,24.28333,25.72286,-0.11,0.01467,0.01314,-0.009,0.01067,0.012,-0.012,139,139,0,2.15764,Low Risk
7.24,28.83,0.022,0.004,139,7.91667,7.62429,-1.34,25.53333,25.91714,5,0.017,0.01629,0.012,0.01,0.01114,-0.003,139,139,0,2.29527,Low Risk
8.11,27.3,0.016,0.012,139,7.97667,7.70714,0.87,26.65333,25.81,-1.53,0.016,0.017,-0.006,0.00767,0.01086,0.008,139,139,0,2.2911,Low Risk
6.84,27.66,0.015,0.01,139,7.39667,7.60571,-1.27,27.93,26.34143,0.36,0.01767,0.017,-0.001,0.00867,0.01014,-0.002,139,139,0,2.4159,Low Risk
8.61,24.89,0.001,0.005,139,7.85333,7.71429,1.77,26.61667,25.93286,-2.77,0.01067,0.014,-0.014,0.009,0.009,-0.005,139,139,0,2.59248,Low Risk
8.56,24.08,0.016,0.019,139,8.00333,7.98143,-0.05,25.54333,25.79,-0.81,0.01067,0.01414,0.015,0.01133,0.01086,0.014,139,139,0,2.45963,Low Risk
8.38,28.74,0.01,0.01,139,8.51667,8.04571,-0.18,25.90333,26.47571,4.66,0.009,0.01286,-0.006,0.01133,0.00957,-0.009,139,139,0,2.52813,Low Risk
8.79,22.48,0.005,0.018,139,8.57667,8.07571,0.41,25.1,26.28286,-6.26,0.01033,0.01214,-0.005,0.01567,0.01114,0.008,139,139,0,2.74556,Low Risk
7.63,20.17,0.012,0.003,139,8.26667,8.13143,-1.16,23.79667,25.04571,-2.31,0.009,0.01071,0.007,0.01033,0.011,-0.015,139,139,0,2.92412,Low Risk
8.26,20.97,0.017,0.006,139,8.22667,8.15286,0.63,21.20667,24.14143,0.8,0.01133,0.01086,0.005,0.009,0.01014,0.003,139,139,0,3.00422,Low Risk
8.19,28.08,0.007,0.008,139,8.02667,8.34571,-0.07,23.07333,24.20143,7.11,0.012,0.00971,-0.01,0.00567,0.00986,0.002,139,139,0,2.42368,Low Risk
7.52,29.82,0.017,0.008,139,7.99,8.19,-0.67,26.29,24.90571,1.74,0.01367,0.012,0.01,0.00733,0.01029,0,139,139,0,2.91374,Low Risk
8.77,24.95,0.024,0.019,139,8.16,8.22,1.25,27.61667,25.03,-4.87,0.016,0.01314,0.007,0.01167,0.01029,0.011,139,139,0,2.97561,Low Risk
8.65,24.3,0.011,0.004,139,8.31333,8.25857,-0.12,26.35667,24.39571,-0.65,0.01733,0.01329,-0.013,0.01033,0.00943,-0.015,139,139,0,2.84575,Low Risk
7.09,26.96,0.007,0.015,139,8.17,8.01571,-1.56,25.40333,25.03571,2.66,0.014,0.01357,-0.004,0.01267,0.009,0.011,139,139,0,3.04072,Low Risk
7.91,22.19,0.02,0.019,139,7.88333,8.05571,0.82,24.48333,25.32429,-4.77,0.01267,0.01471,0.013,0.01267,0.01129,0.004,139,139,0,2.80131,Low Risk
7.75,20.76,0.01,0.011,139,7.58333,7.98286,-0.16,23.30333,25.29429,-1.43,0.01233,0.01371,-0.01,0.015,0.012,-0.008,139,139,0,2.82991,Low Risk
8.87,24.61,0.015,0.002,139,8.17667,8.08,1.12,22.52,24.79857,3.85,0.015,0.01486,0.005,0.01067,0.01114,-0.009,139,139,0,2.88233,Low Risk
6.54,23.84,0.004,0.001,139,7.72,7.94,-2.33,23.07,23.94429,-0.77,0.00967,0.013,-0.011,0.00467,0.01014,-0.001,139,139,0,2.79687,Low Risk
7.27,22.41,0.006,0.013,139,7.56,7.72571,0.73,23.62,23.58143,-1.43,0.00833,0.01043,0.002,0.00533,0.00929,0.012,139,139,0,2.69437,Low Risk
8.92,27.6,0.022,0.004,139,7.57667,7.76429,1.65,24.61667,24.05286,5.19,0.01067,0.012,0.016,0.006,0.00929,-0.009,139,139,0,3.0638,Low Risk
8.62,29.65,0.003,0.015,139,8.27,7.98286,-0.3,26.55333,24.43714,2.05,0.01033,0.01143,-0.019,0.01067,0.00929,0.011,139,139,0,3.37378,Low Risk
6.75,20.95,0.007,0.007,139,8.09667,7.81714,-1.87,26.06667,24.26,-8.7,0.01067,0.00957,0.004,0.00867,0.00757,-0.008,139,139,0,3.6933,Low Risk
6.6,27.8,0.006,0.009,139,7.32333,7.65286,-0.15,26.13333,25.26571,6.85,0.00533,0.009,-0.001,0.01033,0.00729,0.002,139,139,0,3.81018,Low Risk
8.77,21.89,0.007,0.009,139,7.37333,7.63857,2.17,23.54667,24.87714,-5.91,0.00667,0.00786,0.001,0.00833,0.00829,0,139,139,0,3.89869,Low Risk
7.88,20.09,0,0.007,139,7.75,7.83,-0.89,23.26,24.34143,-1.8,0.00433,0.00729,-0.007,0.00833,0.00914,-0.002,139,139,0,3.89912,Low Risk
8.61,24.1,0.003,0.014,139,8.42,8.02143,0.73,22.02667,24.58286,4.01,0.00333,0.00686,0.003,0.01,0.00929,0.007,139,139,0,3.86164,Low Risk
7.28,21.41,0.016,0.013,139,7.92333,7.78714,-1.33,21.86667,23.69857,-2.69,0.00633,0.006,0.013,0.01133,0.01057,-0.001,139,139,0,3.69449,Low Risk
7.8,25.33,0.017,0.002,139,7.89667,7.67,0.52,23.61333,23.08143,3.92,0.012,0.008,0.001,0.00967,0.00871,-0.011,139,139,0,3.09077,Low Risk
6.99,25.58,0.025,0.001,139,7.35667,7.70429,-0.81,24.10667,23.74286,0.25,0.01933,0.01057,0.008,0.00533,0.00786,-0.001,139,139,0,2.99631,Low Risk
6.53,26.93,0.022,0.009,139,7.10667,7.69429,-0.46,25.94667,23.61857,1.35,0.02133,0.01286,-0.003,0.004,0.00786,0.008,139,139,0,2.92845,Low Risk
8.87,28.76,0.001,0.019,139,7.46333,7.70857,2.34,27.09,24.6,1.83,0.016,0.012,-0.021,0.00967,0.00929,0.01,139,139,0,3.22547,Low Risk
7.83,20.2,0.018,0.002,139,7.74333,7.70143,-1.04,25.29667,24.61571,-8.56,0.01367,0.01457,0.017,0.01,0.00857,-0.017,139,139,0,3.20631,Low Risk
6.75,26.87,0.002,0,139,7.81667,7.43571,-1.08,25.27667,25.01143,6.67,0.007,0.01443,-0.016,0.007,0.00657,-0.002,139,139,0,3.17359,Low Risk
7.63,29.86,0.02,0.014,139,7.40333,7.48571,0.88,25.64333,26.21857,2.99,0.01333,0.015,0.018,0.00533,0.00671,0.014,139,139,0,3.17776,Low Risk
8.37,29.86,0.002,0.015,139,7.58333,7.56714,0.74,28.86333,26.86571,0,0.008,0.01286,-0.018,0.00967,0.00857,0.001,139,139,0,3.43019,Low Risk
7.83,24.56,0.016,0.005,139,7.94333,7.68714,-0.54,28.09333,26.72,-5.3,0.01267,0.01157,0.014,0.01133,0.00914,-0.01,139,139,0,3.39904,Low Risk
8.82,23.48,0.016,0.018,139,8.34,8.01429,0.99,25.96667,26.22714,-1.08,0.01133,0.01071,0,0.01267,0.01043,0.013,139,139,0,3.32966,Low Risk
7.49,29.83,0.018,0.012,139,8.04667,7.81714,-1.33,25.95667,26.38,6.35,0.01667,0.01314,0.002,0.01167,0.00943,-0.006,139,139,0,3.22617,Low Risk
6.9,24.86,0.012,0.012,139,7.73667,7.68429,-0.59,26.05667,27.04571,-4.97,0.01533,0.01229,-0.006,0.014,0.01086,0,139,139,0,2.90412,Low Risk
8.62,23.15,0.003,0.008,139,7.67,7.95143,1.72,25.94667,26.51429,-1.71,0.011,0.01243,-0.009,0.01067,0.012,-0.004,139,139,0,2.97109,Low Risk
6.91,23.81,0.02,0.002,139,7.47667,7.84857,-1.71,23.94,25.65,0.66,0.01167,0.01243,0.017,0.00733,0.01029,-0.006,139,139,0,3.05205,Low Risk
8.64,20.18,0.02,0.015,139,8.05667,7.88714,1.73,22.38,24.26714,-3.63,0.01433,0.015,0,0.00833,0.01029,0.013,139,139,0,3.10376,Low Risk
8.61,25.04,0.016,0.017,139,8.05333,7.99857,-0.03,23.01,24.33571,4.86,0.01867,0.015,-0.004,0.01133,0.012,0.002,139,139,0,3.19598,Low Risk
7.71,21.27,0.008,0.007,139,8.32,7.84,-0.9,22.16333,24.02,-3.77,0.01467,0.01386,-0.008,0.013,0.01043,-0.01,139,139,0,3.15246,Low Risk
8.43,23.05,0.013,0.017,139,8.25,7.97429,0.72,23.12,23.05143,1.78,0.01233,0.01314,0.005,0.01367,0.01114,0.01,139,139,0,2.50518,Low Risk
8.61,22.56,0.003,0.016,139,8.25,8.21857,0.18,22.29333,22.72286,-0.49,0.008,0.01186,-0.01,0.01333,0.01171,-0.001,139,139,0,2.14874,Low Risk
7.5,20.02,0.01,0.004,139,8.18,8.05857,-1.11,21.87667,22.27571,-2.54,0.00867,0.01286,0.007,0.01233,0.01114,-0.012,139,139,0,2.32704,Low Risk
7.9,27.73,0.015,0.013,139,8.00333,8.2,0.4,23.43667,22.83571,7.71,0.00933,0.01214,0.005,0.011,0.01271,0.009,139,139,0,2.36829,Low Risk
7.79,26.62,0.022,0.002,139,7.73,8.07857,-0.11,24.79,23.75571,-1.11,0.01567,0.01243,0.007,0.00633,0.01086,-0.011,139,139,0,2.34383,Low Risk
7.23,23.98,0.002,0.013,139,7.64,7.88143,-0.56,26.11,23.60429,-2.64,0.013,0.01043,-0.02,0.00933,0.01029,0.011,139,139,0,2.37738,Low Risk
8.8,25.01,0.017,0.011,139,7.94,8.03714,1.57,25.20333,24.13857,1.03,0.01367,0.01171,0.015,0.00867,0.01086,-0.002,139,139,0,2.49211,Low Risk
7.51,26.13,0.018,0.018,139,7.84667,7.90571,-1.29,25.04,24.57857,1.12,0.01233,0.01243,0.001,0.014,0.011,0.007,139,139,0,2.51628,Low Risk
8.77,21.33,0.003,0.017,139,8.36,7.92857,1.26,24.15667,24.40286,-4.8,0.01267,0.01243,-0.015,0.01533,0.01114,-0.001,139,139,0,2.67952,Low Risk
7.71,22.83,0.023,0.007,139,7.99667,7.95857,-1.06,23.43,24.80429,1.5,0.01467,0.01429,0.02,0.014,0.01157,-0.01,139,139,0,2.34961,Low Risk
7.52,28.37,0.002,0.015,139,8,7.90429,-0.19,24.17667,24.89571,5.54,0.00933,0.01243,-0.021,0.013,0.01186,0.008,139,139,0,2.471,Low Risk
8.25,28.66,0.002,0.015,139,7.82667,7.97,0.73,26.62,25.18714,0.29,0.009,0.00957,0,0.01233,0.01371,0,139,139,0,2.66251,Low Risk
8.6,20.55,0.02,0.002,139,8.12333,8.16571,0.35,25.86,24.69714,-8.11,0.008,0.01214,0.018,0.01067,0.01214,-0.013,139,139,0,2.80347,Low Risk
6.98,24.93,0.003,0.01,139,7.94333,7.90571,-1.62,24.71333,24.68571,4.38,0.00833,0.01014,-0.017,0.009,0.012,0.008,139,139,0,2.94701,Low Risk
8.67,28.3,0,0.006,139,8.08333,8.07143,1.69,24.59333,24.99571,3.37,0.00767,0.00757,-0.003,0.006,0.01029,-0.004,139,139,0,3.13296,Low Risk
8.04,29.18,0,0.012,139,7.89667,7.96714,-0.63,27.47,26.11714,0.88,0.001,0.00714,0,0.00933,0.00957,0.006,139,139,0,2.93075,Low Risk
7.61,28.01,0.014,0.01,139,8.10667,7.95286,-0.43,28.49667,26.85714,-1.17,0.00467,0.00586,0.014,0.00933,0.01,-0.002,139,139,0,2.80115,Low Risk
8.13,29.79,0.024,0.003,139,7.92667,8.04,0.52,28.99333,27.06,1.78,0.01267,0.009,0.01,0.00833,0.00829,-0.007,139,139,0,2.82663,Low Risk
6.8,25.71,0.003,0.016,139,7.51333,7.83286,-1.33,27.83667,26.63857,-4.08,0.01367,0.00914,-0.021,0.00967,0.00843,0.013,139,139,0,3.10105,Low Risk
8.28,20.64,0.002,0.013,139,7.73667,7.78714,1.48,25.38,26.65143,-5.07,0.00967,0.00657,-0.001,0.01067,0.01,-0.003,139,139,0,2.99078,Low Risk
6.76,20.86,0.016,0.011,139,7.28,7.75571,-1.52,22.40333,26.07,0.22,0.007,0.00843,0.014,0.01333,0.01014,-0.002,139,139,0,3.41852,Low Risk
7.92,29.77,0.005,0.018,139,7.65333,7.64857,1.16,23.75667,26.28,8.91,0.00767,0.00914,-0.011,0.014,0.01186,0.007,139,139,0,3.28916,Low Risk
8.34,24.49,0.006,0.001,139,7.67333,7.69143,0.42,25.04,25.61,-5.28,0.009,0.01,0.001,0.01,0.01029,-0.017,139,139,0,3.27957,Low Risk
8.8,28.94,0.005,0.006,139,8.35333,7.86143,0.46,27.73333,25.74286,4.45,0.00533,0.00871,-0.001,0.00833,0.00971,0.005,139,139,0,3.56889,Low Risk
8.7,29.11,0.023,0.011,139,8.61333,7.94286,-0.1,27.51333,25.64571,0.17,0.01133,0.00857,0.018,0.006,0.01086,0.005,139,139,0,3.63337,Low Risk
7.43,29.61,0.011,0.01,139,8.31,8.03286,-1.27,29.22,26.20286,0.5,0.013,0.00971,-0.012,0.009,0.01,-0.001,139,139,0,3.54083,Low Risk
8.27,27.78,0.011,0.015,139,8.13333,8.03143,0.84,28.83333,27.22286,-1.83,0.015,0.011,0,0.012,0.01029,0.005,139,139,0,3.13979,Low Risk
7.45,29.48,0.005,0.009,139,7.71667,8.13,-0.82,28.95667,28.45429,1.7,0.009,0.00943,-0.006,0.01133,0.01,-0.006,139,139,0,2.05331,Low Risk
7.61,26.79,0.023,0.019,139,7.77667,8.08571,0.16,28.01667,28.02857,-2.69,0.013,0.012,0.018,0.01433,0.01014,0.01,139,139,0,2.11321,Low Risk
7.08,27.14,0.02,0.019,139,7.38,7.90571,-0.53,27.80333,28.40714,0.35,0.016,0.014,-0.003,0.01567,0.01271,0,139,139,0,1.95094,Low Risk
7.96,21.38,0.004,0.013,139,7.55,7.78571,0.88,25.10333,27.32714,-5.76,0.01567,0.01386,-0.016,0.017,0.01371,-0.006,139,139,0,2.56023,Low Risk
6.54,20.83,0.005,0.01,139,7.19333,7.47714,-1.42,23.11667,26.14429,-0.55,0.00967,0.01129,0.001,0.014,0.01357,-0.003,139,139,0,2.95071,Low Risk
7.52,21.12,0.02,0.016,139,7.34,7.49,0.98,21.11,24.93143,0.29,0.00967,0.01257,0.015,0.013,0.01443,0.006,139,139,0,2.98517,Low Risk
7.46,23.69,0.013,0.004,139,7.17333,7.37429,-0.06,21.88,24.34714,2.57,0.01267,0.01286,-0.007,0.01,0.01286,-0.012,139,139,0,2.65035,Low Risk
6.86,29.65,0.008,0.018,139,7.28,7.29,-0.6,24.82,24.37143,5.96,0.01367,0.01329,-0.005,0.01267,0.01414,0.014,139,139,0,2.745,Low Risk
8.35,23.62,0.002,0.014,139,7.55667,7.39571,1.49,25.65333,23.91857,-6.03,0.00767,0.01029,-0.006,0.012,0.01343,-0.004,139,139,0,2.94445,Low Risk
7.31,29.3,0.019,0.017,139,7.50667,7.42857,-1.04,27.52333,24.22714,5.68,0.00967,0.01014,0.017,0.01633,0.01314,0.003,139,139,0,3.12716,Low Risk
7.46,20.96,0.024,0.002,139,7.70667,7.35714,0.15,24.62667,24.16714,-8.34,0.015,0.013,0.005,0.011,0.01157,-0.015,139,139,0,3.06795,Low Risk
8.97,21.22,0.001,0.011,139,7.91333,7.70429,1.51,23.82667,24.22286,0.26,0.01467,0.01243,-0.023,0.01,0.01171,0.009,139,139,0,3.3257,Low Risk
8.06,24.89,0.005,0.017,139,8.16333,7.78143,-0.91,22.35667,24.76143,3.67,0.01,0.01029,0.004,0.01,0.01186,0.006,139,139,0,3.20854,Low Risk
7.51,29.23,0.004,0.016,139,8.18,7.78857,-0.55,25.11333,25.55286,4.34,0.00333,0.009,-0.001,0.01467,0.01357,-0.001,139,139,0,3.36564,Low Risk
7.08,21.35,0.005,0.001,139,7.55,7.82,-0.43,25.15667,24.36714,-7.88,0.00467,0.00857,0.001,0.01133,0.01114,-0.015,139,139,0,3.1776,Low Risk
8.91,21.44,0.008,0.011,139,7.83333,7.9,1.83,24.00667,24.05571,0.09,0.00567,0.00943,0.003,0.00933,0.01071,0.01,139,139,0,3.45842,Low Risk
6.86,23.33,0.022,0.02,139,7.61667,7.83571,-2.05,22.04,23.20286,1.89,0.01167,0.00986,0.014,0.01067,0.01114,0.009,139,139,0,3.21354,Low Risk
7.5,24.55,0.013,0.016,139,7.75667,7.84143,0.64,23.10667,23.71571,1.22,0.01433,0.00829,-0.009,0.01567,0.01314,-0.004,139,139,0,3.13214,Low Risk
7.83,20.08,0.015,0.005,139,7.39667,7.67857,0.33,22.65333,23.55286,-4.47,0.01667,0.01029,0.002,0.01367,0.01229,-0.011,139,139,0,2.90663,Low Risk
6.75,24.08,0.014,0.008,139,7.36,7.49143,-1.08,22.90333,23.43714,4,0.014,0.01157,-0.001,0.00967,0.011,0.003,139,139,0,2.9951,Low Risk
7.95,21.81,0.012,0.003,139,7.51,7.55429,1.2,21.99,22.37714,-2.27,0.01367,0.01271,-0.002,0.00533,0.00914,-0.005,139,139,0,2.34045,Low Risk
6.76,28.73,0.002,0.002,139,7.15333,7.50857,-1.19,24.87333,23.43143,6.92,0.00933,0.01229,-0.01,0.00433,0.00929,-0.001,139,139,0,3.01599,Low Risk
7.99,25.49,0.005,0.007,139,7.56667,7.37714,1.23,25.34333,24.01,-3.24,0.00633,0.01186,0.003,0.004,0.00871,0.005,139,139,0,2.53503,Low Risk
7.7,28.61,0.01,0.015,139,7.48333,7.49714,-0.29,27.61,24.76429,3.12,0.00567,0.01014,0.005,0.008,0.008,0.008,139,139,0,2.68505,Low Risk
8.54,20.53,0.014,0.008,139,8.07667,7.64571,0.84,24.87667,24.19,-8.08,0.00967,0.01029,0.004,0.01,0.00686,-0.007,139,139,0,3.13575,Low Risk
7.93,25.11,0.011,0.017,139,8.05667,7.66,-0.61,24.75,24.90857,4.58,0.01167,0.00971,-0.003,0.01333,0.00857,0.009,139,139,0,2.90227,Low Risk
